name,real_amp_l1,real_amp_ssim,real_phase_mae_true_support,real_support_dice,real_support_iou,real_support_volume_ratio,threshold
val_diff_000002,0.004914773162454367,0.9552780389785767,0.22476142644882202,0.8067740201950073,0.6761284470558167,1.372859001159668,0.2
val_diff_000003,0.005456483457237482,0.9591326117515564,0.16472750902175903,0.8716638684272766,0.772521436214447,1.2606383562088013,0.2
val_diff_000004,0.0029932488687336445,0.9725599884986877,0.2855364680290222,0.8021841049194336,0.6697056293487549,1.4298710823059082,0.2
val_diff_000005,0.004960007034242153,0.9630069136619568,0.1877930760383606,0.9130502939224243,0.8400115370750427,1.146404504776001,0.2
val_diff_000006,0.003367444733157754,0.9767323732376099,0.13394220173358917,0.9282025694847107,0.8660242557525635,1.1215763092041016,0.2
val_diff_000007,0.0049681104719638824,0.9670411944389343,0.26884302496910095,0.8931358456611633,0.8069064617156982,1.116635799407959,0.2
val_diff_000008,0.004064398817718029,0.9734974503517151,0.11968285590410233,0.9224811792373657,0.8561160564422607,1.0923688411712646,0.2
val_diff_000009,0.006398700177669525,0.9427244067192078,0.17075948417186737,0.8713322877883911,0.7720007300376892,1.25855553150177,0.2
val_diff_000010,0.002533858409151435,0.9821482300758362,0.19261299073696136,0.9073467254638672,0.8304068446159363,1.1580408811569214,0.2
val_diff_000011,0.004219102673232555,0.9647975564002991,0.5403777360916138,0.8704933524131775,0.7706845998764038,1.2230424880981445,0.2
val_diff_000012,0.0015472156228497624,0.9905558228492737,0.17155449092388153,0.9444369077682495,0.8947233557701111,1.0685123205184937,0.2
val_diff_000013,0.004270865116268396,0.9640302658081055,0.26970410346984863,0.8267413973808289,0.7046540379524231,1.3128451108932495,0.2
val_diff_000014,0.0019777354318648577,0.9870060086250305,0.15961383283138275,0.939878523349762,0.8865762948989868,1.10660982131958,0.2
val_diff_000015,0.0029811039566993713,0.9770322442054749,0.31559064984321594,0.8719604015350342,0.772987425327301,1.2602139711380005,0.2
val_diff_000000,0.004180189222097397,0.9715448617935181,0.17314468324184418,0.952964186668396,0.910154402256012,1.0518076419830322,0.225
val_diff_000001,0.006784232798963785,0.9454528093338013,0.22567573189735413,0.9094613194465637,0.8339560627937317,1.1270478963851929,0.225
val_diff_000002,0.004642405081540346,0.9596893191337585,0.21377980709075928,0.83103346824646,0.7109130024909973,1.2871330976486206,0.225
val_diff_000003,0.005221507512032986,0.9627512097358704,0.155283123254776,0.8880426287651062,0.7986301183700562,1.2114530801773071,0.225
val_diff_000004,0.002790716476738453,0.9765296578407288,0.27401864528656006,0.8378775715827942,0.7209890484809875,1.321834683418274,0.225
val_diff_000005,0.00464831106364727,0.9683141708374023,0.1872088462114334,0.9315038919448853,0.8717896938323975,1.0978665351867676,0.225
val_diff_000006,0.0032778677996248007,0.9790979623794556,0.11448775231838226,0.9360976219177246,0.879871666431427,1.1009141206741333,0.225
val_diff_000007,0.004849408753216267,0.9687402844429016,0.24258953332901,0.9023354649543762,0.8220502734184265,1.089404582977295,0.225
val_diff_000008,0.003948965109884739,0.9752993583679199,0.11634419113397598,0.9311286807060242,0.8711326122283936,1.0647172927856445,0.225
val_diff_000009,0.005891363602131605,0.9522064328193665,0.16589275002479553,0.8991986513137817,0.8168582320213318,1.1814836263656616,0.225
val_diff_000010,0.002434974070638418,0.9838785529136658,0.1889887899160385,0.9193936586380005,0.8508127331733704,1.1258312463760376,0.225
val_diff_000011,0.0040850029326975346,0.9665389060974121,0.5052407383918762,0.8918885588645935,0.8048726320266724,1.1621119976043701,0.225
val_diff_000012,0.0014862915268167853,0.9914506077766418,0.17568908631801605,0.9538249373435974,0.9117259383201599,1.0407875776290894,0.225
